_id,name,salary,link,min_salary,max_salary,currency,source
5f84bd360f267e4e46937955,Инженер системы мониторинга (ELK),"[""з/п не указана""]",https://hh.ru/vacancy/39206021?query=python,none,none,none,hhru
5f84bd360f267e4e46937956,Бизнес-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38705467?query=python,none,none,none,hhru
5f84bd360f267e4e46937957,QA Engineer (Последняя миля),"[""з/п не указана""]",https://hh.ru/vacancy/39620673?query=python,none,none,none,hhru
5f84bd360f267e4e46937958,Контент менеджер (сценарии чат-ботов),"[""з/п не указана""]",https://hh.ru/vacancy/39440609?query=python,none,none,none,hhru
5f84bd360f267e4e46937959,Аналитик отдела маркетинга,"[""з/п не указана""]",https://hh.ru/vacancy/38705157?query=python,none,none,none,hhru
5f84bd360f267e4e4693795a,Junior C/C++,"[""з/п не указана""]",https://hh.ru/vacancy/36607207?query=python,none,none,none,hhru
5f84bd360f267e4e4693795b,Data Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39595523?query=python,none,none,none,hhru
5f84bd360f267e4e4693795c,Старший продуктовый аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39615097?query=python,none,none,none,hhru
5f84bd360f267e4e4693795d,Capital Markets IT Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/38793328?query=python,none,none,none,hhru
5f84bd360f267e4e4693795e,Ведущий системный администратор /Эксперт,"[""з/п не указана""]",https://hh.ru/vacancy/39075484?query=python,none,none,none,hhru
5f84bd360f267e4e4693795f,Аналитик каналов платного привлечения пользователей Маркета,"[""з/п не указана""]",https://hh.ru/vacancy/39140901?query=python,none,none,none,hhru
5f84bd360f267e4e46937960,Прикладной администратор (проект Система быстрых платежей),"[""з/п не указана""]",https://hh.ru/vacancy/38593461?query=python,none,none,none,hhru
5f84bd360f267e4e46937961,Главный специалист-эксперт администрирования информационной безопасности,"[""з/п не указана""]",https://hh.ru/vacancy/39629353?query=python,none,none,none,hhru
5f84bd370f267e4e46937962,Главный эксперт SIEM,"[""з/п не указана""]",https://hh.ru/vacancy/36640393?query=python,none,none,none,hhru
5f84bd370f267e4e46937963,QA Director,"[""з/п не указана""]",https://hh.ru/vacancy/35436409?query=python,none,none,none,hhru
5f84bd370f267e4e46937964,Главный специалист Отдела серверных решений/ Системный Администратор Linux (DevOps),"[""з/п не указана""]",https://hh.ru/vacancy/34558594?query=python,none,none,none,hhru
5f84bd370f267e4e46937965,Руководитель группы разработки (Team Lead),"[""з/п не указана""]",https://hh.ru/vacancy/39616783?query=python,none,none,none,hhru
5f84bd370f267e4e46937966,Ведущий аналитик Департамента андеррайтинга,"[""з/п не указана""]",https://hh.ru/vacancy/37096168?query=python,none,none,none,hhru
5f84bd370f267e4e46937967,Продуктовый аналитик/Маркетинговый аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39620564?query=python,none,none,none,hhru
5f84bd370f267e4e46937968,Разработчик Python,"[""з/п не указана""]",https://hh.ru/vacancy/39585553?query=python,none,none,none,hhru
5f84bd370f267e4e46937969,Администратор баз данных,"[""з/п не указана""]",https://hh.ru/vacancy/39626265?query=python,none,none,none,hhru
5f84bd370f267e4e4693796a,Разработчик-инноватор в Accenture Liquid Studio,"[""з/п не указана""]",https://hh.ru/vacancy/39608617?query=python,none,none,none,hhru
5f84bd370f267e4e4693796b,Старший эксперт по безопасности программного обеспечения BigData,"[""з/п не указана""]",https://hh.ru/vacancy/38468146?query=python,none,none,none,hhru
5f84bd370f267e4e4693796c,Администратор баз данных,"[""з/п не указана""]",https://hh.ru/vacancy/39100467?query=python,none,none,none,hhru
5f84bd370f267e4e4693796d,Главный специалист Отдел сетевой инфраструктуры,"[""з/п не указана""]",https://hh.ru/vacancy/38457297?query=python,none,none,none,hhru
5f84bd370f267e4e4693796e,Product analyst / Аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39613375?query=python,none,none,none,hhru
5f84bd370f267e4e4693796f,Начальник управления надёжности и мониторинга,"[""з/п не указана""]",https://hh.ru/vacancy/39623388?query=python,none,none,none,hhru
5f84bd370f267e4e46937970,DevOps инженер,"[""з/п не указана""]",https://hh.ru/vacancy/38082302?query=python,none,none,none,hhru
5f84bd370f267e4e46937971,JavaScript разработчик (удалённая работа),"[""з/п не указана""]",https://hh.ru/vacancy/39593731?query=python,none,none,none,hhru
5f84bd370f267e4e46937972,DevOps-инженер,"[""з/п не указана""]",https://hh.ru/vacancy/37931803?query=python,none,none,none,hhru
5f84bd370f267e4e46937973,Junior Mobile Analyst,"[""от "",""60 000"","" до "",""80 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39315270?query=python,60000,80000,руб.,hhru
5f84bd380f267e4e46937974,QA / Тестировщик,"[""з/п не указана""]",https://hh.ru/vacancy/39576322?query=python,none,none,none,hhru
5f84bd380f267e4e46937975,Devops-инженер в команду RnD,"[""з/п не указана""]",https://hh.ru/vacancy/39596939?query=python,none,none,none,hhru
5f84bd380f267e4e46937976,Middle data scientist,"[""з/п не указана""]",https://hh.ru/vacancy/37226477?query=python,none,none,none,hhru
5f84bd380f267e4e46937977,Scala/Java developer,"[""з/п не указана""]",https://hh.ru/vacancy/39598755?query=python,none,none,none,hhru
5f84bd380f267e4e46937978,Backend-разработчик (PHP),"[""з/п не указана""]",https://hh.ru/vacancy/39593784?query=python,none,none,none,hhru
5f84bd380f267e4e46937979,DBA MSSQL,"[""з/п не указана""]",https://hh.ru/vacancy/37511264?query=python,none,none,none,hhru
5f84bd380f267e4e4693797a,Expert QA engineer (automation),"[""з/п не указана""]",https://hh.ru/vacancy/38533647?query=python,none,none,none,hhru
5f84bd380f267e4e4693797b,Разработчик Биг Дата / Развитие SmartData,"[""з/п не указана""]",https://hh.ru/vacancy/38554482?query=python,none,none,none,hhru
5f84bd380f267e4e4693797c,Hadoop/Spark developer,"[""з/п не указана""]",https://hh.ru/vacancy/37399001?query=python,none,none,none,hhru
5f84bd380f267e4e4693797d,Senior Data Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/39583823?query=python,none,none,none,hhru
5f84bd380f267e4e4693797e,Разработчик SQL,"[""з/п не указана""]",https://hh.ru/vacancy/39041392?query=python,none,none,none,hhru
5f84bd380f267e4e4693797f,DevOps инженер,"[""от "",""150 000"","" до "",""200 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39307178?query=python,150000,200000,руб.,hhru
5f84bd380f267e4e46937980,Devops engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39594669?query=python,none,none,none,hhru
5f84bd380f267e4e46937981,Data Engineer (Big Data),"[""з/п не указана""]",https://hh.ru/vacancy/39564785?query=python,none,none,none,hhru
5f84bd380f267e4e46937982,Младший финансовый аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38781986?query=python,none,none,none,hhru
5f84bd380f267e4e46937983,Архитектор big data решений / Ведущий разработчик big data решений,"[""з/п не указана""]",https://hh.ru/vacancy/36848529?query=python,none,none,none,hhru
5f84bd380f267e4e46937984,QA automation engineer (СберДиск),"[""з/п не указана""]",https://hh.ru/vacancy/37551812?query=python,none,none,none,hhru
5f84bd380f267e4e46937985,Software Development Engineer in Test (KLDFS),"[""з/п не указана""]",https://hh.ru/vacancy/39599526?query=python,none,none,none,hhru
5f84bd390f267e4e46937986,DevOps Engineer (на Кипр),"[""з/п не указана""]",https://hh.ru/vacancy/38613850?query=python,none,none,none,hhru
5f84bd390f267e4e46937987,Бекенд-разработчик в Путешествия,"[""з/п не указана""]",https://hh.ru/vacancy/37831401?query=python,none,none,none,hhru
5f84bd390f267e4e46937988,Разработчик Java,"[""з/п не указана""]",https://hh.ru/vacancy/37566947?query=python,none,none,none,hhru
5f84bd390f267e4e46937989,DevOps инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39588879?query=python,none,none,none,hhru
5f84bd390f267e4e4693798a,Разработчик-аналитик (BI),"[""з/п не указана""]",https://hh.ru/vacancy/39593304?query=python,none,none,none,hhru
5f84bd390f267e4e4693798b,DevOps(WebOffice),"[""з/п не указана""]",https://hh.ru/vacancy/37283773?query=python,none,none,none,hhru
5f84bd390f267e4e4693798c,Системный аналитик (ПЕГАС),"[""з/п не указана""]",https://hh.ru/vacancy/39595524?query=python,none,none,none,hhru
5f84bd390f267e4e4693798d,Системный администратор Unix,"[""з/п не указана""]",https://hh.ru/vacancy/38379751?query=python,none,none,none,hhru
5f84bd390f267e4e4693798e,Стажер-разработчик VBA,"[""з/п не указана""]",https://hh.ru/vacancy/38936908?query=python,none,none,none,hhru
5f84bd390f267e4e4693798f,Эксперт по управлению и работе с данным,"[""з/п не указана""]",https://hh.ru/vacancy/38013909?query=python,none,none,none,hhru
5f84bd390f267e4e46937990,Младший BI аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39353257?query=python,none,none,none,hhru
5f84bd390f267e4e46937991,Software engineer (internal development),"[""з/п не указана""]",https://hh.ru/vacancy/37686435?query=python,none,none,none,hhru
5f84bd390f267e4e46937992,Ведущий аналитик,"[""от "",""85 000"","" до "",""120 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/37985460?query=python,85000,120000,руб.,hhru
5f84bd390f267e4e46937993,Devops engineer (with Python),"[""з/п не указана""]",https://hh.ru/vacancy/39530235?query=python,none,none,none,hhru
5f84bd390f267e4e46937994,Data engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39278509?query=python,none,none,none,hhru
5f84bd390f267e4e46937995,Solutions Architect (Azure & Wintel),"[""з/п не указана""]",https://hh.ru/vacancy/38989659?query=python,none,none,none,hhru
5f84bd390f267e4e46937996,Software development engineer in test (Anti-Rootkit) C#,"[""з/п не указана""]",https://hh.ru/vacancy/39574290?query=python,none,none,none,hhru
5f84bd390f267e4e46937997,SQL reporting and automation specialist,"[""з/п не указана""]",https://hh.ru/vacancy/39405582?query=python,none,none,none,hhru
5f84bd390f267e4e46937998,Разработчик ETL,"[""з/п не указана""]",https://hh.ru/vacancy/39598435?query=python,none,none,none,hhru
5f84bd390f267e4e46937999,Data Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39542073?query=python,none,none,none,hhru
5f84bd390f267e4e4693799a,DevOps Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39564586?query=python,none,none,none,hhru
5f84bd390f267e4e4693799b,Аналитик,"[""до "",""60 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39591823?query=python,none,none,none,hhru
5f84bd390f267e4e4693799c,DevOps инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39571815?query=python,none,none,none,hhru
5f84bd390f267e4e4693799d,Руководитель направления автоматизированного тестирования,"[""з/п не указана""]",https://hh.ru/vacancy/39588919?query=python,none,none,none,hhru
5f84bd390f267e4e4693799e,"Devops/Build engineer (KasperskyOS, SDK Development)","[""з/п не указана""]",https://hh.ru/vacancy/39362010?query=python,none,none,none,hhru
5f84bd390f267e4e4693799f,Junior DevOps engineer,"[""з/п не указана""]",https://hh.ru/vacancy/38489819?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a0,DevOps в продукт TagMe (Senior/Middle),"[""з/п не указана""]",https://hh.ru/vacancy/39587467?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a1,Senior Test Development Engineer/Expert in App,"[""з/п не указана""]",https://hh.ru/vacancy/36324809?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a2,QA/Тестировщик,"[""з/п не указана""]",https://hh.ru/vacancy/39314357?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a3,Data Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39042422?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a4,Data Scientist,"[""з/п не указана""]",https://hh.ru/vacancy/39537061?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a5,Data Analyst (Big Data),"[""з/п не указана""]",https://hh.ru/vacancy/39567725?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a6,Head of Software Engineering (B2B),"[""з/п не указана""]",https://hh.ru/vacancy/38381504?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a7,ML разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/39557002?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a8,Neural Network Architectures Researcher,"[""з/п не указана""]",https://hh.ru/vacancy/39597804?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379a9,Разработчик по автоматизации бизнес-процессов (Python),"[""з/п не указана""]",https://hh.ru/vacancy/38812238?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379aa,Эксперт по информационной безопасности,"[""з/п не указана""]",https://hh.ru/vacancy/37543025?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379ab,Инженер Big Data НИУ ВШЭ,"[""з/п не указана""]",https://hh.ru/vacancy/39597189?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379ac,DevOps Specialist,"[""з/п не указана""]",https://hh.ru/vacancy/38262815?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379ad,Finance manager,"[""от "",""60 000"","" до "",""90 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39049630?query=python,60000,90000,руб.,hhru
5f84bd3a0f267e4e469379ae,Программист С++,"[""з/п не указана""]",https://hh.ru/vacancy/38269677?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379af,"Преподаватель по программированию в детский центр (Scratch, Python)","[""з/п не указана""]",https://hh.ru/vacancy/39574891?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b0,"Проверяющий преподаватель по курсу ""Data Scientist""","[""з/п не указана""]",https://hh.ru/vacancy/39594966?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b1,Программист OpenCL,"[""от "",""100 000"","" до "",""150 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39558847?query=python,100000,150000,руб.,hhru
5f84bd3a0f267e4e469379b2,Python-разработчик в Добро Mail.ru,"[""з/п не указана""]",https://hh.ru/vacancy/39550651?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b3,Администратор DevOps,"[""до "",""150 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39252664?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b4,Data Scientist/Machine Learning Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39550917?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b5,Senior data science,"[""з/п не указана""]",https://hh.ru/vacancy/36815680?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b6,DevOps-инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39598760?query=python,none,none,none,hhru
5f84bd3a0f267e4e469379b7,DevOps Engineer,"[""от "",""120 000"","" до "",""200 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39577062?query=python,120000,200000,руб.,hhru
5f84bd3a0f267e4e469379b8,Программист C++/Qt,"[""от "",""100 000"","" до "",""180 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/37817365?query=python,100000,180000,руб.,hhru
5f84bd3a0f267e4e469379b9,DBA Oracle,"[""з/п не указана""]",https://hh.ru/vacancy/37511081?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379ba,QA Automation engineer,"[""з/п не указана""]",https://hh.ru/vacancy/38568066?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379bb,Data Scientist,"[""з/п не указана""]",https://hh.ru/vacancy/39583013?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379bc,Ведущий сетевой инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39049375?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379bd,Data Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39587464?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379be,DevOps Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39080925?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379bf,Developer C/C++ (KasperskyOS SDK Quality Control),"[""з/п не указана""]",https://hh.ru/vacancy/39062136?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c0,Разработчик КХД,"[""з/п не указана""]",https://hh.ru/vacancy/39587035?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c1,Data engineer (коммерческое направление),"[""з/п не указана""]",https://hh.ru/vacancy/39590782?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c2,Эконометрист - аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39631452?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c3,Менеджер продукта Программа лояльности,"[""з/п не указана""]",https://hh.ru/vacancy/39193734?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c4,"Преподаватель программирования (Minecraft, Flask)","[""от "",""28 000"","" до "",""55 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39603651?query=python,28000,55000,руб.,hhru
5f84bd3b0f267e4e469379c5,"QA Automation Engineer, Python (WMS - система управления складом)","[""з/п не указана""]",https://hh.ru/vacancy/37854186?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c6,Solution Architect\Архитектор решений,"[""з/п не указана""]",https://hh.ru/vacancy/39107438?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c7,Инженер Automation QA,"[""от "",""100 000"","" до "",""200 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39601910?query=python,100000,200000,руб.,hhru
5f84bd3b0f267e4e469379c8,Financial Risk Management Consultant / Senior Consultant,"[""з/п не указана""]",https://hh.ru/vacancy/39091260?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379c9,ETL-developer,"[""з/п не указана""]",https://hh.ru/vacancy/39036717?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379ca,Директор Дирекции по контролю за операциями на финансовых рынках в известный технологичный банк,"[""з/п не указана""]",https://hh.ru/vacancy/39519854?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379cb,"Администратор Linux/Devops, Москва","[""з/п не указана""]",https://hh.ru/vacancy/39600887?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379cc,Frontend Developer (Middle),"[""з/п не указана""]",https://hh.ru/vacancy/39043439?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379cd,Старший аналитик по контролю рисков,"[""з/п не указана""]",https://hh.ru/vacancy/39622746?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379ce,Младший системный архитектор,"[""з/п не указана""]",https://hh.ru/vacancy/39493496?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379cf,Системный архитектор,"[""з/п не указана""]",https://hh.ru/vacancy/38800128?query=python,none,none,none,hhru
5f84bd3b0f267e4e469379d0,Проектный менеджер в операционный департамент,"[""з/п не указана""]",https://hh.ru/vacancy/39620983?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d1,Главный аналитик финансового моделирования,"[""з/п не указана""]",https://hh.ru/vacancy/39636371?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d2,Ведущий специалист по поддержке ELK,"[""з/п не указана""]",https://hh.ru/vacancy/39621942?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d3,R&D Analyst,"[""до "",""180 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39279303?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d4,Специалист по тестированию,"[""з/п не указана""]",https://hh.ru/vacancy/37348624?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d5,Старший бизнес-аналитик/ бизнес-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38854051?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d6,Сетевой инженер,"[""з/п не указана""]",https://hh.ru/vacancy/38929756?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d7,Архитектор данных \ Data Architect,"[""з/п не указана""]",https://hh.ru/vacancy/38511693?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379d8,Junior Infrastructure Engineer - Linux,"[""от "",""90 000"","" до "",""120 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39607686?query=python,90000,120000,руб.,hhru
5f84bd3c0f267e4e469379d9,Инженер по автоматизации тестирования (Python),"[""з/п не указана""]",https://hh.ru/vacancy/37386847?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379da,DevOps инженер & Администратор АС,"[""з/п не указана""]",https://hh.ru/vacancy/39634258?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379db,Инвестиционный консультант,"[""з/п не указана""]",https://hh.ru/vacancy/38023678?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379dc,Email-маркетолог/ CRM-маркетолог,"[""от "",""100 000"","" до "",""120 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/38030864?query=python,100000,120000,руб.,hhru
5f84bd3c0f267e4e469379dd,Главный системный администратор (*nix систем),"[""з/п не указана""]",https://hh.ru/vacancy/37042776?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379de,Эксперт по аналитической отчетности,"[""з/п не указана""]",https://hh.ru/vacancy/39634123?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379df,Руководитель разработки (Внутренние ИТ проекты),"[""з/п не указана""]",https://hh.ru/vacancy/39629429?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e0,Бизнес-аналитик (BI) управления цифровых продаж,"[""з/п не указана""]",https://hh.ru/vacancy/34333060?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e1,Старший аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39627940?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e2,Game designer / Геймдизайнер Shadow Fight 3,"[""з/п не указана""]",https://hh.ru/vacancy/39589467?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e3,Аналитик (группа клиентской аналитики),"[""з/п не указана""]",https://hh.ru/vacancy/39154866?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e4,DevOps Manager,"[""з/п не указана""]",https://hh.ru/vacancy/38715306?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e5,Senior / middle DevOps инженер,"[""з/п не указана""]",https://hh.ru/vacancy/37738615?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e6,Data Scientist/NLP,"[""з/п не указана""]",https://hh.ru/vacancy/39604314?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e7,Специалист по расследованию компьютерных инцидентов,"[""з/п не указана""]",https://hh.ru/vacancy/38844427?query=python,none,none,none,hhru
5f84bd3c0f267e4e469379e8,Специалист по сопровождению & Linux администратор,"[""з/п не указана""]",https://hh.ru/vacancy/39634311?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379e9,С++Middle разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/39637508?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379ea,Бизнес-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38371887?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379eb,Lead Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/38893823?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379ec,Team lead BI,"[""з/п не указана""]",https://hh.ru/vacancy/39614239?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379ed,Cloud DevOps Engineer (SRE),"[""з/п не указана""]",https://hh.ru/vacancy/37073467?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379ee,QA Expert,"[""з/п не указана""]",https://hh.ru/vacancy/39619811?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379ef,Системный инженер (ИБ),"[""з/п не указана""]",https://hh.ru/vacancy/38575874?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f0,Senior DevOps/SRE (remote),"[""з/п не указана""]",https://hh.ru/vacancy/39409700?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f1,QA Engineer (manual),"[""з/п не указана""]",https://hh.ru/vacancy/38515389?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f2,Старший программист,"[""з/п не указана""]",https://hh.ru/vacancy/39135255?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f3,Аналитик,"[""от "",""100 000"","" до "",""200 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39635061?query=python,100000,200000,руб.,hhru
5f84bd3d0f267e4e469379f4,Data Analyst (Driver Incentives),"[""з/п не указана""]",https://hh.ru/vacancy/39621728?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f5,Старший бизнес-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38844700?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f6,Backend разработчик - Team Lead,"[""з/п не указана""]",https://hh.ru/vacancy/39456439?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f7,Бюджетный контролер,"[""з/п не указана""]",https://hh.ru/vacancy/38927875?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f8,Инженер-программист мультимедийных систем,"[""з/п не указана""]",https://hh.ru/vacancy/37776114?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379f9,ETL разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/39615617?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379fa,Администратор платформы 1С,"[""з/п не указана""]",https://hh.ru/vacancy/39457433?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379fb,QA Engineer (проект Identity & Access Management),"[""з/п не указана""]",https://hh.ru/vacancy/39618486?query=python,none,none,none,hhru
5f84bd3d0f267e4e469379fc,Системный администратор Linux,"[""з/п не указана""]",https://hh.ru/vacancy/38944901?query=python,none,none,none,hhru
5f84bd3e0f267e4e469379fd,Младший аналитик данных,"[""з/п не указана""]",https://hh.ru/vacancy/39327886?query=python,none,none,none,hhru
5f84bd3e0f267e4e469379fe,Data Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/38080536?query=python,none,none,none,hhru
5f84bd3e0f267e4e469379ff,DevOps инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39285374?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a00,Web-аналитик/аналитик данных,"[""до "",""160 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39626882?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a01,Senior Scala Developer / Team Lead,"[""з/п не указана""]",https://hh.ru/vacancy/38122854?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a02,Аналитик управления модельных рисков и валидации,"[""з/п не указана""]",https://hh.ru/vacancy/37821466?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a03,Аналитик данных,"[""з/п не указана""]",https://hh.ru/vacancy/39624335?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a04,Application Security Architect,"[""з/п не указана""]",https://hh.ru/vacancy/39646871?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a05,Главный эксперт по информационной безопасности,"[""з/п не указана""]",https://hh.ru/vacancy/39082730?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a06,ArcSight Senior Technology Consultant,"[""з/п не указана""]",https://hh.ru/vacancy/39642647?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a07,Java разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/37738631?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a08,Senior golang developer,"[""з/п не указана""]",https://hh.ru/vacancy/34041975?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a09,Системный администратор Linux (DevOps),"[""з/п не указана""]",https://hh.ru/vacancy/37980286?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a0a,Архитектор С/С++ KasperskyOS (KOS SDK),"[""з/п не указана""]",https://hh.ru/vacancy/36780969?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a0b,"Руководитель направления (нейронные сети, видеоаналитика)","[""з/п не указана""]",https://hh.ru/vacancy/39650507?query=python,none,none,none,hhru
5f84bd3e0f267e4e46937a0c,Senior Java developer,"[""з/п не указана""]",https://hh.ru/vacancy/38851073?query=python,none,none,none,hhru
